class,BAND_1,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,X,Y
Burned,1546,1564,1627,2442,1440,1495,1580,1802,345206.732,3769613.229
Burned,1568,1571,1603,2405,1436,1480,1528,1674,345175.603,3769675.772
Burned,1794,1783,1837,2710,1510,1578,1745,1956,345204.811,3769661.430
Burned,1568,1571,1603,2405,1436,1480,1528,1674,345177.624,3769672.789
Burned,1538,1592,1632,2360,1290,1341,1444,1669,345230.003,3769653.587
Burned,1563,1584,1636,2480,1354,1395,1548,1772,345229.807,3769623.808
Burned,1502,1492,1529,2358,1171,1217,1279,1454,345214.753,3769595.644
Burned,1565,1629,1696,2528,1420,1465,1596,1830,345226.189,3769613.991
Burned,1472,1454,1489,2324,1151,1195,1234,1362,345204.983,3769595.045
Burned,1679,1662,1714,2580,1461,1545,1634,1866,345211.909,3769638.846
Burned,1887,1916,1959,2822,1457,1570,1746,2072,345228.801,3769680.937
Burned,1458,1457,1497,2394,1221,1244,1339,1516,345180.595,3769582.075
Burned,1485,1476,1512,2349,1292,1332,1460,1709,345214.633,3769587.780
Burned,1660,1689,1719,2592,1404,1479,1595,1778,345198.644,3769682.243
Burned,1566,1586,1627,2453,1261,1338,1458,1622,345223.147,3769632.608
Burned,1608,1616,1641,2478,1407,1457,1526,1691,345189.477,3769672.417
Burned,1573,1636,1669,2446,1253,1338,1446,1666,345223.587,3769649.774
Burned,1454,1475,1525,2337,1213,1292,1382,1594,345199.939,3769608.347
Burned,1565,1629,1696,2528,1420,1465,1596,1830,345222.796,3769611.270
Burned,1508,1512,1551,2326,1412,1431,1514,1673,345166.419,3769663.959
Burned,1790,1781,1834,2732,1455,1529,1700,1915,345200.193,3769675.389
Burned,1694,1666,1717,2588,1501,1524,1662,1838,345207.489,3769631.154
Burned,1636,1605,1666,2531,1500,1562,1648,1883,345206.322,3769620.608
Burned,1473,1515,1565,2433,1371,1418,1518,1738,345204.296,3769578.189
Burned,1608,1616,1641,2478,1407,1457,1526,1691,345185.541,3769677.215
Burned,1513,1511,1556,2378,1340,1368,1487,1727,345223.505,3769582.951
Burned,1479,1478,1514,2295,1353,1372,1460,1604,345164.213,3769652.589
Burned,1818,1855,1891,2795,1491,1518,1688,1914,345213.159,3769684.381
Burned,1620,1653,1700,2663,1456,1510,1648,1874,345241.914,3769601.331
Burned,1719,1746,1781,2613,1425,1440,1547,1729,345203.206,3769646.681
Burned,1544,1559,1592,2390,1422,1452,1508,1665,345189.318,3769642.158
Burned,1494,1515,1566,2376,1326,1383,1462,1650,345198.171,3769616.663
Burned,1423,1443,1490,2305,1272,1331,1418,1600,345183.176,3769609.844
Burned,1484,1488,1526,2309,1339,1356,1413,1628,345179.482,3769647.239
Burned,1818,1855,1891,2795,1491,1518,1688,1914,345210.690,3769684.761
Burned,1634,1615,1678,2545,1482,1578,1664,1984,345216.094,3769628.470
Burned,1569,1602,1670,2492,1462,1522,1677,1912,345211.632,3769614.256
Burned,1611,1597,1636,2476,1475,1500,1618,1847,345194.800,3769635.293
Burned,1472,1454,1489,2324,1151,1195,1234,1362,345208.802,3769599.316
Burned,1572,1590,1642,2524,1363,1439,1537,1767,345241.416,3769594.644
Burned,1492,1522,1557,2504,1322,1368,1476,1643,345189.695,3769578.936
Burned,1435,1430,1475,2328,1283,1327,1424,1567,345185.180,3769597.740
Burned,1467,1474,1519,2294,1318,1334,1419,1574,345155.349,3769662.729
Burned,1565,1629,1696,2528,1420,1465,1596,1830,345229.030,3769619.421
Burned,1568,1553,1599,2438,1412,1438,1566,1747,345198.796,3769626.472
Burned,1655,1710,1750,2522,1513,1652,1780,2134,345226.837,3769650.380
Burned,1382,1402,1445,2199,1232,1266,1322,1450,345169.611,3769630.835
Burned,1442,1463,1510,2309,1249,1315,1364,1514,345187.013,3769614.931
Burned,1573,1636,1669,2446,1253,1338,1446,1666,345224.741,3769643.608
Burned,1561,1560,1634,2700,1275,1345,1449,1629,343106.758,3769777.602
Burned,1711,1722,1766,2902,1360,1448,1556,1782,343119.214,3769796.360
Burned,1575,1605,1659,2562,1350,1385,1493,1719,343145.789,3769850.896
Burned,1615,1643,1688,2805,1388,1460,1585,1821,343146.095,3769776.837
Burned,1539,1559,1597,2638,1329,1388,1511,1705,343121.966,3769765.334
Burned,1539,1559,1597,2638,1329,1388,1511,1705,343123.367,3769765.042
Burned,1511,1558,1600,2613,1296,1368,1457,1645,343149.507,3769752.536
Burned,1648,1685,1752,2833,1345,1414,1518,1755,343121.658,3769782.738
Burned,1866,1891,1949,3024,1503,1630,1860,2168,343138.859,3769822.469
Burned,1636,1668,1720,2715,1360,1436,1547,1773,343112.188,3769841.443
Burned,1721,1766,1839,2931,1412,1499,1620,1856,343120.665,3769798.820
Burned,1648,1685,1752,2833,1345,1414,1518,1755,343120.435,3769781.020
Burned,1625,1660,1709,2811,1315,1418,1548,1750,343152.396,3769766.419
Burned,1743,1764,1818,2959,1412,1499,1651,1922,343162.167,3769776.701
Burned,1595,1638,1683,2731,1290,1387,1525,1708,343150.256,3769758.364
Burned,1472,1529,1577,2561,1248,1276,1366,1537,343135.708,3769746.738
Burned,1564,1598,1641,2718,1343,1396,1510,1732,343145.327,3769766.558
Burned,1708,1729,1760,2841,1346,1448,1557,1778,343160.344,3769823.284
Burned,1711,1722,1766,2902,1360,1448,1556,1782,343112.466,3769791.979
Burned,1582,1581,1645,2724,1324,1381,1479,1693,343115.346,3769771.577
Burned,1716,1755,1806,2902,1359,1473,1615,1899,343164.092,3769753.459
Burned,1484,1552,1598,2575,1217,1218,1286,1403,343121.680,3769740.917
Burned,1734,1752,1811,2931,1380,1479,1623,1867,343160.304,3769787.816
Burned,1663,1693,1741,2875,1378,1438,1574,1805,343143.854,3769787.669
Burned,1825,1863,1928,3040,1474,1578,1778,2058,343125.834,3769803.275
Burned,1463,1517,1558,2547,1314,1359,1435,1634,343131.631,3769753.614
Burned,1636,1668,1720,2715,1360,1436,1547,1773,343117.669,3769840.881
Burned,1656,1701,1767,2853,1374,1433,1583,1809,343130.571,3769788.004
Burned,1706,1710,1739,2875,1507,1552,1713,1988,343103.682,3769790.936
Burned,1773,1803,1836,2962,1375,1451,1593,1781,343150.718,3769800.312
Burned,1656,1684,1734,2868,1349,1443,1558,1789,343153.358,3769777.713
Burned,1867,1892,1953,3065,1506,1636,1804,2091,343129.455,3769815.196
Burned,1711,1722,1766,2902,1360,1448,1556,1782,343117.171,3769797.720
Burned,1484,1552,1598,2575,1217,1218,1286,1403,343128.235,3769749.897
Burned,1582,1581,1645,2724,1324,1381,1479,1693,343114.477,3769779.954
Burned,1656,1701,1767,2853,1374,1433,1583,1809,343131.153,3769785.064
Burned,1706,1710,1739,2875,1507,1552,1713,1988,343106.315,3769798.233
Burned,1779,1774,1826,2939,1465,1560,1734,1950,343116.651,3769825.655
Burned,1666,1695,1750,2723,1369,1476,1620,1865,343132.360,3769848.806
Burned,1706,1710,1739,2875,1507,1552,1713,1988,343102.387,3769797.551
Burned,1564,1598,1641,2718,1343,1396,1510,1732,343149.666,3769769.779
Burned,1535,1608,1647,2631,1190,1214,1284,1380,343116.770,3769749.176
Burned,1656,1683,1736,2721,1330,1410,1511,1735,343129.591,3769848.084
Burned,1736,1771,1815,2891,1364,1440,1584,1852,343099.297,3769817.101
Burned,1564,1598,1641,2718,1343,1396,1510,1732,343140.235,3769761.759
Burned,1728,1750,1790,2932,1380,1411,1557,1775,343151.620,3769796.258
Burned,1440,1502,1540,2511,1284,1344,1439,1629,343121.014,3769758.219
Burned,1638,1645,1696,2813,1356,1436,1525,1755,343117.179,3769783.768
Burned,1718,1721,1774,2843,1414,1488,1626,1874,343117.459,3769833.298
Burned,1564,1598,1641,2718,1343,1396,1510,1732,343148.666,3769767.840
Burned,2382,2391,2491,3777,1604,1810,2110,2537,341627.316,3769057.336
Burned,1838,1888,1976,2883,1346,1476,1665,2059,341594.433,3768989.494
Burned,2104,2249,2384,3159,1720,2010,2242,2977,341621.746,3768992.441
Burned,2060,2162,2247,3151,1488,1651,1896,2404,341598.591,3769022.620
Burned,1396,1447,1453,2247,1150,1184,1193,1283,341602.578,3769106.351
Burned,1708,1689,1787,2684,1465,1658,1888,2137,341642.271,3769105.531
Burned,2394,2415,2521,3709,1740,2016,2388,2898,341634.114,3769085.591
Burned,2286,2360,2454,3512,1612,1816,2142,2583,341598.838,3769042.936
Burned,2097,2199,2296,3359,1453,1620,1876,2245,341614.564,3769030.900
Burned,2115,2172,2312,3178,1594,1790,1987,2676,341621.876,3769008.180
Burned,1476,1495,1494,2333,1121,1112,1178,1319,341619.287,3769105.023
Burned,2103,2205,2307,3326,1519,1697,1987,2338,341609.337,3769030.655
Burned,2104,2249,2384,3159,1720,2010,2242,2977,341628.486,3768999.611
Burned,2482,2495,2629,3901,1760,2094,2466,3064,341634.147,3769074.827
Burned,1737,1815,1909,2781,1399,1561,1756,2077,341578.926,3768977.460
Burned,1440,1502,1529,2413,1086,1105,1134,1205,341631.601,3769127.073
Burned,1476,1495,1494,2333,1121,1112,1178,1319,341617.722,3769104.854
Burned,1932,2008,2009,2997,1436,1522,1720,1998,341612.072,3769097.719
Burned,2046,2152,2252,3230,1437,1568,1794,2108,341612.790,3769027.187
Burned,2615,2659,2699,3948,1824,2094,2526,3142,341619.227,3769077.489
Burned,1865,1931,1993,2884,1402,1557,1800,2169,341584.335,3769000.093
Burned,2382,2391,2491,3777,1604,1810,2110,2537,341623.837,3769053.110
Burned,1838,1888,1976,2883,1346,1476,1665,2059,341592.964,3768982.591
Burned,2094,2157,2282,3150,1570,1818,2081,2613,341616.608,3769004.298
Burned,2011,2093,2163,3054,1465,1650,1903,2414,341594.113,3769015.812
Burned,1715,1769,1850,2775,1345,1422,1596,1965,341584.385,3768974.579
Burned,2527,2593,2639,3805,1902,2226,2692,3220,341601.216,3769078.187
Burned,2046,2114,2211,3126,1468,1603,1875,2439,341608.937,3769018.959
Burned,2116,2119,2204,3263,1597,1818,2160,2589,341633.541,3769094.171
Burned,2152,2251,2344,3304,1500,1702,1980,2452,341599.726,3769031.790
Burned,2094,2157,2282,3150,1570,1818,2081,2613,341618.485,3769007.837
Burned,2233,2273,2363,3578,1608,1844,2127,2560,341623.858,3769049.606
Burned,2046,2114,2211,3126,1468,1603,1875,2439,341604.520,3769018.882
Burned,2394,2415,2521,3709,1740,2016,2388,2898,341638.325,3769085.069
Burned,1454,1517,1521,2426,1146,1155,1185,1247,341621.416,3769120.952
Burned,1910,1964,2050,2942,1353,1472,1660,2157,341599.681,3768993.628
Burned,2216,2254,2343,3539,1637,1876,2157,2577,341631.504,3769048.715
Burned,2615,2659,2699,3948,1824,2094,2526,3142,341619.523,3769070.844
Burned,1910,1964,2050,2942,1353,1472,1660,2157,341593.560,3768990.820
Burned,2116,2119,2204,3263,1597,1818,2160,2589,341635.878,3769095.334
Burned,1865,1931,1993,2884,1402,1557,1800,2169,341582.180,3769006.080
Burned,2036,2142,2240,3186,1424,1540,1762,2149,341607.615,3769028.145
Burned,1640,1709,1794,2732,1382,1456,1614,1826,341652.951,3769131.888
Burned,2415,2430,2527,3792,1556,1762,2055,2531,341613.885,3769057.045
Burned,2286,2360,2454,3512,1612,1816,2142,2583,341598.835,3769049.464
Burned,1503,1545,1568,2469,1186,1235,1289,1431,341609.096,3769120.398
Burned,2023,2163,2279,3071,1548,1746,1980,2482,341616.282,3768986.592
Burned,2581,2586,2696,3999,1785,2154,2500,2919,341627.163,3769061.222
Burned,2011,2093,2163,3054,1465,1650,1903,2414,341593.585,3769017.540
Burned,2094,2157,2282,3150,1570,1818,2081,2613,341614.893,3769002.754
Burned,1820,1888,1953,3406,1425,1568,1799,2185,343086.347,3768532.636
Burned,2073,2142,2246,3730,1447,1634,1890,2376,343083.813,3768490.873
Burned,2048,2119,2200,3700,1494,1690,1938,2351,343101.295,3768493.263
Burned,1531,1607,1646,2912,1222,1275,1398,1594,343085.361,3768550.576
Burned,1733,1817,1895,3345,1340,1460,1650,1967,343129.640,3768561.424
Burned,1992,2080,2167,3693,1486,1652,1910,2367,343085.459,3768515.022
Burned,1590,1636,1698,3021,1309,1355,1496,1788,343145.447,3768511.261
Burned,1776,1815,1868,3382,1335,1464,1651,1961,343145.011,3768557.448
Burned,1733,1817,1895,3282,1322,1412,1608,1956,343063.183,3768543.102
Burned,1735,1776,1815,3280,1358,1445,1614,1945,343142.988,3768546.995
Burned,1734,1780,1833,3277,1343,1408,1623,1940,343134.038,3768551.817
Burned,1924,1980,2080,3570,1429,1612,1846,2323,343063.644,3768537.569
Burned,1791,1844,1945,3540,1540,1664,1812,2200,343145.452,3768571.475
Burned,1633,1672,1733,3019,1326,1364,1521,1766,343142.138,3768495.321
Burned,1704,1786,1871,3281,1288,1375,1530,1867,343115.630,3768527.220
Burned,1637,1698,1765,3163,1314,1413,1616,1981,343148.178,3768521.272
Burned,1665,1732,1802,3196,1309,1391,1534,1844,343125.878,3768528.847
Burned,1982,2031,2141,3665,1527,1677,1919,2449,343057.978,3768537.417
Burned,2102,2161,2289,3817,1461,1670,1971,2489,343041.979,3768526.333
Burned,1886,1951,2018,3393,1452,1601,1874,2268,343139.092,3768480.711
Burned,1777,1862,1947,3467,1442,1500,1714,2084,343139.424,3768567.404
Burned,1589,1627,1687,2973,1276,1378,1461,1713,343145.485,3768504.528
Burned,1652,1691,1747,3108,1295,1374,1540,1808,343129.017,3768545.820
Burned,1924,1980,2080,3570,1429,1612,1846,2323,343064.640,3768538.793
Burned,1590,1636,1698,3021,1309,1355,1496,1788,343143.248,3768511.191
Burned,2078,2146,2255,3722,1492,1665,1936,2383,343097.923,3768488.099
Burned,2137,2186,2280,3571,1504,1682,1926,2404,343065.109,3768474.996
Burned,1734,1780,1833,3277,1343,1408,1623,1940,343139.351,3768558.001
Burned,1621,1663,1727,3065,1273,1352,1482,1740,343119.458,3768558.792
Burned,1641,1722,1770,3116,1352,1446,1602,1871,343089.233,3768541.872
Burned,2068,2150,2235,3665,1444,1588,1872,2345,343060.081,3768491.020
Burned,2087,2151,2264,3700,1485,1700,2012,2515,343081.419,3768481.245
Burned,2020,2076,2185,3719,1450,1638,1932,2423,343061.436,3768525.607
Burned,2067,2185,2265,3644,1432,1614,1880,2328,343054.445,3768499.796
Burned,2087,2151,2264,3700,1485,1700,2012,2515,343084.568,3768487.532
Burned,2070,2174,2266,3612,1540,1746,2060,2532,343049.556,3768498.202
Burned,1992,2065,2131,3606,1522,1726,1976,2410,343112.261,3768498.634
Burned,2102,2161,2289,3817,1461,1670,1971,2489,343044.667,3768521.883
Burned,2041,2130,2238,3735,1395,1542,1822,2324,343051.501,3768513.927
Burned,1734,1780,1833,3277,1343,1408,1623,1940,343137.129,3768555.053
Burned,1981,2042,2137,3662,1508,1678,1956,2384,343074.847,3768527.586
Burned,2073,2141,2213,3686,1500,1690,1988,2444,343114.252,3768477.933
Burned,2070,2135,2228,3693,1504,1672,1943,2410,343076.009,3768499.169
Burned,1819,1859,1967,3608,1507,1600,1795,2252,343150.622,3768561.731
Burned,2021,2105,2209,3729,1407,1590,1870,2319,343067.379,3768514.702
Burned,2048,2119,2200,3700,1494,1690,1938,2351,343105.343,3768493.110
Burned,1537,1614,1675,2946,1191,1253,1375,1574,343077.463,3768557.809
Burned,1531,1607,1646,2912,1222,1275,1398,1594,343087.078,3768554.598
Burned,2074,2164,2274,3748,1402,1554,1849,2346,343046.575,3768516.894
Burned,1607,1656,1722,3058,1255,1364,1516,1808,343111.857,3768548.596
Burned,2429,2415,2584,3942,1818,2194,2654,3336,344402.245,3769115.021
Burned,1901,1968,1985,3359,1501,1651,1903,2253,344370.840,3769123.168
Burned,2248,2226,2390,3654,1693,1940,2251,2811,344408.970,3769101.415
Burned,1582,1581,1622,2698,1404,1435,1547,1714,344336.198,3769172.125
Burned,1475,1490,1532,2551,1294,1354,1433,1620,344404.664,3769175.786
Burned,1940,1946,2049,3406,1562,1799,2089,2700,344361.266,3769090.856
Burned,1495,1525,1548,2614,1346,1358,1432,1608,344364.444,3769155.844
Burned,2213,2296,2341,3822,1667,1910,2279,2809,344378.020,3769113.975
Burned,1488,1497,1510,2545,1346,1388,1437,1616,344387.892,3769175.535
Burned,1522,1551,1577,2616,1379,1406,1499,1690,344367.581,3769178.791
Burned,1734,1796,1876,3003,1473,1656,1808,2240,344346.419,3769085.070
Burned,1573,1602,1678,2799,1262,1310,1391,1554,344396.273,3769147.088
Burned,1541,1576,1632,2746,1239,1302,1370,1573,344387.158,3769145.014
Burned,1433,1447,1490,2551,1264,1317,1370,1560,344389.125,3769157.500
Burned,1891,1967,2065,3357,1608,1795,2102,2660,344344.777,3769099.586
Burned,2055,2137,2219,3538,1623,1830,2130,2581,344385.637,3769127.445
Burned,1578,1588,1620,2725,1389,1403,1505,1719,344345.560,3769162.488
Burned,1461,1459,1485,2542,1234,1273,1345,1479,344391.468,3769166.377
Burned,1547,1562,1615,2685,1394,1418,1529,1696,344353.580,3769153.630
Burned,2248,2226,2390,3654,1693,1940,2251,2811,344404.710,3769105.898
Burned,2063,2131,2168,3635,1511,1654,1856,2316,344364.769,3769114.493
Burned,1488,1515,1547,2547,1419,1464,1558,1763,344397.372,3769183.971
Burned,1790,1860,1920,3133,1360,1468,1580,1837,344386.408,3769137.308
Burned,1417,1430,1473,2350,1187,1215,1315,1464,344414.435,3769217.481
Burned,1872,1912,2012,3397,1474,1645,1813,2238,344345.701,3769106.362
Burned,1559,1571,1616,2634,1370,1389,1472,1638,344336.796,3769186.997
Burned,1673,1720,1853,2861,1208,1269,1404,1578,344407.130,3769097.909
Burned,1577,1578,1616,2717,1373,1425,1542,1742,344338.262,3769166.353
Burned,1608,1624,1730,2909,1346,1451,1534,1842,344343.150,3769126.097
Burned,1540,1559,1600,2636,1383,1439,1501,1665,344356.800,3769188.359
Burned,1778,1797,1901,3247,1308,1384,1456,1778,344348.034,3769112.201
Burned,2216,2288,2435,3726,1788,2062,2377,2918,344401.305,3769129.039
Burned,2274,2301,2454,3776,1691,1977,2363,2952,344392.639,3769100.719
Burned,1544,1537,1557,2717,1352,1387,1502,1657,344339.876,3769136.837
Burned,2406,2449,2611,4001,1720,2058,2468,3065,344392.582,3769114.296
Burned,1901,1968,1985,3359,1501,1651,1903,2253,344378.791,3769125.643
Burned,2274,2301,2454,3776,1691,1977,2363,2952,344397.479,3769100.403
Burned,1586,1584,1631,2708,1374,1436,1552,1772,344328.802,3769171.306
Burned,1901,1968,1985,3359,1501,1651,1903,2253,344375.728,3769122.313
Burned,1531,1544,1643,2731,1392,1489,1622,1879,344342.705,3769138.044
Burned,1575,1586,1612,2705,1400,1446,1547,1719,344345.937,3769176.399
Burned,1476,1469,1506,2643,1278,1290,1396,1504,344414.435,3769151.004
Burned,1546,1574,1673,2782,1280,1351,1459,1681,344359.072,3769130.275
Burned,1481,1497,1577,2519,1386,1436,1502,1718,344409.147,3769193.183
Burned,2216,2288,2435,3726,1788,2062,2377,2918,344409.070,3769121.366
Burned,1886,1913,2011,3399,1365,1439,1642,1935,344352.489,3769112.507
Burned,1455,1447,1498,2596,1290,1318,1348,1525,344408.221,3769158.918
Burned,1457,1487,1507,2569,1274,1308,1398,1523,344376.882,3769152.933
Burned,1513,1543,1563,2623,1376,1403,1473,1622,344366.330,3769164.848
Burned,1546,1574,1673,2782,1280,1351,1459,1681,344354.554,3769131.983
Burned,1516,1521,1577,2506,1350,1387,1457,1658,340938.534,3767914.444
Burned,1604,1660,1682,2749,1342,1408,1508,1691,340910.730,3767904.875
Burned,1469,1491,1542,2400,1211,1266,1407,1655,340977.371,3767884.412
Burned,1567,1575,1628,2603,1338,1416,1521,1693,340921.144,3767917.182
Burned,1576,1595,1643,2590,1321,1398,1524,1737,340920.374,3767932.036
Burned,1861,1902,1959,3039,1439,1516,1688,1990,340901.694,3767917.535
Burned,1465,1495,1535,2360,1298,1322,1413,1603,340965.995,3767934.108
Burned,1487,1476,1540,2469,1323,1351,1426,1605,340932.453,3767905.958
Burned,1468,1512,1543,2430,1328,1362,1457,1651,340956.148,3767915.678
Burned,1592,1620,1706,2742,1291,1346,1440,1580,340927.111,3767875.765
Burned,1449,1437,1507,2464,1282,1308,1378,1534,340930.231,3767885.363
Burned,1452,1478,1529,2347,1278,1323,1410,1548,340967.448,3767942.258
Burned,1548,1572,1643,2643,1326,1358,1471,1675,340959.967,3767864.083
Burned,1592,1620,1706,2742,1291,1346,1440,1580,340926.016,3767873.102
Burned,1465,1495,1535,2360,1298,1322,1413,1603,340963.740,3767932.139
Burned,1592,1658,1695,2775,1268,1332,1418,1613,340917.960,3767881.720
Burned,1445,1467,1519,2326,1275,1325,1394,1584,340966.408,3767950.099
Burned,1473,1521,1564,2443,1360,1376,1492,1663,340950.216,3767929.861
Burned,1474,1523,1570,2439,1312,1342,1459,1655,340957.898,3767938.281
Burned,1548,1572,1643,2643,1326,1358,1471,1675,340952.722,3767860.312
Burned,1473,1521,1564,2443,1360,1376,1492,1663,340954.825,3767920.597
Burned,1526,1547,1589,2526,1387,1421,1510,1689,340936.975,3767923.412
Burned,1543,1565,1635,2593,1330,1351,1458,1693,340966.626,3767869.454
Burned,1490,1529,1546,2334,1356,1384,1428,1561,340974.675,3767917.087
Burned,1426,1439,1482,2442,1253,1296,1370,1451,340940.023,3767882.324
Burned,1424,1464,1477,2357,1264,1344,1368,1550,340969.794,3767896.585
Burned,1480,1520,1537,2346,1272,1314,1362,1512,340976.612,3767903.352
Burned,1476,1508,1564,2522,1246,1266,1330,1541,340950.329,3767870.171
Burned,1662,1690,1777,2864,1451,1520,1673,1887,340928.767,3767860.384
Burned,1526,1552,1595,2512,1335,1346,1460,1671,340935.400,3767937.226
Burned,1417,1424,1462,2401,1303,1371,1424,1547,340942.873,3767891.544
Burned,1487,1476,1540,2469,1323,1351,1426,1605,340938.651,3767908.000
Burned,1480,1520,1537,2346,1272,1314,1362,1512,340975.119,3767900.235
Burned,1480,1520,1537,2346,1272,1314,1362,1512,340975.005,3767905.836
Burned,1421,1449,1480,2419,1254,1279,1327,1478,340958.766,3767881.304
Burned,1491,1534,1583,2497,1338,1402,1520,1654,340949.785,3767920.260
Burned,1511,1516,1589,2380,1321,1367,1447,1694,340985.040,3767896.186
Burned,1681,1700,1750,2872,1554,1615,1777,2046,340933.876,3767856.808
Burned,1421,1449,1480,2419,1254,1279,1327,1478,340957.841,3767883.076
Burned,1522,1521,1605,2426,1363,1436,1526,1785,340985.077,3767885.719
Burned,1487,1510,1571,2486,1247,1293,1394,1593,340967.409,3767871.187
Burned,1421,1449,1480,2419,1254,1279,1327,1478,340956.572,3767885.400
Burned,1465,1495,1535,2360,1298,1322,1413,1603,340969.997,3767933.169
Burned,1421,1449,1480,2419,1254,1279,1327,1478,340954.385,3767887.168
Burned,1472,1519,1562,2417,1318,1342,1439,1634,340952.583,3767946.325
Burned,1548,1572,1643,2643,1326,1358,1471,1675,340954.075,3767864.582
Burned,1435,1467,1500,2397,1220,1264,1302,1507,340969.646,3767885.250
Burned,1560,1636,1645,2710,1271,1335,1421,1585,340919.751,3767898.644
Burned,1531,1544,1611,2356,1310,1392,1476,1683,340981.260,3767906.778
Burned,1452,1501,1503,2364,1271,1327,1397,1583,340962.903,3767906.611
Burned,1529,1582,1653,2619,1334,1352,1504,1781,340558.121,3768457.616
Burned,1761,1834,1876,3256,1424,1512,1708,1981,340502.074,3768478.755
Burned,1547,1582,1636,2768,1310,1386,1480,1763,340533.797,3768454.893
Burned,1702,1748,1793,3085,1452,1516,1648,1912,340521.903,3768473.830
Burned,1632,1676,1718,2903,1364,1450,1608,1840,340506.991,3768423.053
Burned,1654,1695,1746,2951,1302,1358,1477,1714,340531.014,3768472.609
Burned,1581,1632,1691,2816,1294,1391,1488,1767,340492.532,3768428.290
Burned,1871,1905,1976,3289,1483,1571,1763,2103,340514.567,3768502.796
Burned,1813,1860,1938,3208,1422,1504,1682,1939,340507.634,3768526.169
Burned,1871,1905,1976,3289,1483,1571,1763,2103,340512.448,3768500.997
Burned,1822,1865,1935,3098,1449,1592,1770,2038,340532.490,3768546.558
Burned,1964,2164,2259,3102,1409,1594,1704,2570,340560.634,3768528.924
Burned,1849,1933,1992,3177,1445,1524,1701,2034,340531.983,3768510.823
Burned,1597,1650,1707,2786,1268,1311,1398,1628,340545.645,3768477.115
Burned,1813,1860,1938,3208,1422,1504,1682,1939,340502.913,3768523.588
Burned,1842,1890,1959,3187,1482,1632,1806,2142,340533.054,3768499.560
Burned,1809,1849,1913,3308,1418,1508,1680,2004,340486.859,3768465.368
Burned,1871,1916,1996,3294,1418,1601,1769,2121,340506.495,3768512.775
Burned,1717,1763,1825,3017,1424,1572,1708,1992,340526.213,3768402.416
Burned,1803,1910,1983,3086,1358,1468,1592,1930,340531.329,3768528.014
Burned,1828,1851,1922,3268,1461,1536,1730,1988,340488.223,3768458.393
Burned,1611,1652,1692,2980,1342,1381,1496,1758,340506.421,3768447.321
Burned,1849,1933,1992,3177,1445,1524,1701,2034,340535.636,3768515.346
Burned,1718,1775,1822,2993,1484,1655,1860,2189,340518.716,3768414.390
Burned,1717,1763,1825,3017,1424,1572,1708,1992,340525.055,3768406.846
Burned,1519,1581,1650,2615,1279,1305,1388,1687,340558.434,3768468.903
Burned,1842,1890,1959,3187,1482,1632,1806,2142,340531.338,3768493.984
Burned,1977,2121,2212,3169,1448,1629,1806,2433,340558.029,3768511.492
Burned,1711,1767,1816,2963,1346,1443,1619,1956,340555.602,3768570.955
Burned,1718,1775,1822,2993,1484,1655,1860,2189,340517.367,3768410.599
Burned,1718,1775,1822,2993,1484,1655,1860,2189,340515.508,3768419.472
Burned,1547,1582,1636,2768,1310,1386,1480,1763,340532.172,3768451.838
Burned,1857,1939,1993,3062,1394,1548,1746,2159,340554.825,3768540.634
Burned,1560,1593,1647,2797,1316,1420,1527,1787,340531.907,3768439.012
Burned,1804,1849,1929,3166,1431,1548,1722,2046,340518.603,3768520.243
Burned,1512,1572,1632,2696,1361,1393,1484,1684,340558.583,3768437.884
Burned,1730,1776,1826,3224,1407,1486,1665,1903,340495.306,3768467.999
Burned,1512,1572,1632,2696,1361,1393,1484,1684,340555.498,3768431.353
Burned,1795,1887,1964,3059,1416,1557,1747,2152,340533.662,3768533.116
Burned,1552,1586,1633,2827,1318,1352,1476,1682,340521.983,3768440.106
Burned,1621,1658,1724,2901,1419,1426,1540,1769,340535.510,3768410.796
Burned,1845,1894,1951,3248,1451,1572,1772,2075,340524.840,3768503.347
Burned,1890,1964,2025,3415,1511,1656,1852,2203,340484.446,3768495.907
Burned,1871,1905,1976,3289,1483,1571,1763,2103,340518.542,3768500.061
Burned,1835,1892,1959,3290,1500,1585,1740,2049,340517.589,3768495.400
Burned,1587,1621,1678,2846,1354,1428,1513,1728,340531.735,3768424.546
Burned,1818,1869,1916,3085,1414,1544,1725,2064,340548.991,3768559.494
Burned,1741,1808,1847,3187,1477,1607,1772,2012,340517.784,3768471.168
Burned,1769,1848,1925,3075,1405,1506,1742,2101,340520.728,3768531.737
Burned,1611,1652,1692,2980,1342,1381,1496,1758,340500.787,3768448.828
Burned,1647,1655,1719,2938,1375,1406,1511,1718,345988.574,3768740.575
Burned,1693,1732,1776,3102,1430,1502,1615,1872,345980.874,3768763.949
Burned,1673,1700,1739,2876,1326,1353,1475,1691,345971.361,3768738.125
Burned,1846,1867,1934,3084,1538,1688,1894,2254,345944.591,3768793.170
Burned,1479,1502,1556,2539,1271,1286,1362,1604,345988.379,3768832.978
Burned,1810,1842,1900,3076,1472,1520,1651,1876,345954.651,3768799.160
Burned,1696,1744,1782,3121,1412,1486,1637,1885,345986.821,3768772.611
Burned,1874,1918,1977,3111,1638,1772,2103,2345,345932.038,3768803.658
