class,BAND_1,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,X,Y
BurnedArea,2270,2362,2172,1666,1225,1366,1379,2671,354759.810,3769565.892
BurnedArea,2215,2288,2100,1608,1244,1329,1330,2561,354760.885,3769563.805
BurnedArea,2141,2178,2012,1518,1179,1246,1251,2220,354772.037,3769553.081
BurnedArea,2173,2268,2099,1569,1200,1298,1282,2394,354765.327,3769558.920
BurnedArea,2141,2178,2012,1518,1179,1246,1251,2220,354774.836,3769551.330
BurnedArea,2215,2288,2100,1608,1244,1329,1330,2561,354768.709,3769561.739
BurnedArea,2173,2268,2099,1569,1200,1298,1282,2394,354769.811,3769556.630
BurnedArea,2171,2189,2007,1549,1187,1254,1290,2352,354776.086,3769564.572
BurnedArea,2171,2189,2007,1549,1187,1254,1290,2352,354771.612,3769561.791
BurnedArea,2141,2178,2012,1518,1179,1246,1251,2220,354774.209,3769555.179
BurnedArea,2202,2271,2106,1574,1202,1294,1301,2347,354765.194,3769549.224
BurnedArea,2171,2189,2007,1549,1187,1254,1290,2352,354778.209,3769566.568
BurnedArea,2223,2195,2014,1576,1202,1286,1320,2374,354778.111,3769573.125
BurnedArea,2215,2288,2100,1608,1244,1329,1330,2561,354768.573,3769562.020
BurnedArea,2116,2062,1903,1471,1163,1209,1239,2152,354781.024,3769556.205
BurnedArea,2223,2195,2014,1576,1202,1286,1320,2374,354775.557,3769572.951
BurnedArea,2138,2067,1892,1490,1171,1222,1256,2022,354783.916,3769564.545
BurnedArea,2173,2268,2099,1569,1200,1298,1282,2394,354765.404,3769559.123
BurnedArea,2223,2195,2014,1576,1202,1286,1320,2374,354774.751,3769571.606
BurnedArea,2215,2288,2100,1608,1244,1329,1330,2561,354763.504,3769565.320
BurnedArea,2141,2178,2012,1518,1179,1246,1251,2220,354773.211,3769554.974
BurnedArea,2969,2079,1954,1784,1377,1522,1637,2175,353654.840,3768052.992
BurnedArea,2943,2105,1979,1779,1387,1505,1606,2250,353639.635,3768063.492
BurnedArea,2995,2105,1985,1794,1386,1488,1628,2179,353661.016,3768066.903
BurnedArea,2969,2079,1954,1784,1377,1522,1637,2175,353659.985,3768056.477
BurnedArea,2995,2105,1985,1794,1386,1488,1628,2179,353663.844,3768069.624
BurnedArea,2995,2105,1985,1794,1386,1488,1628,2179,353660.276,3768060.926
BurnedArea,2972,2077,1957,1782,1372,1469,1602,2204,353647.539,3768051.353
BurnedArea,2988,2086,1980,1800,1371,1480,1633,2196,353658.954,3768065.258
BurnedArea,2944,2104,1973,1783,1370,1509,1622,2250,353663.629,3768056.431
BurnedArea,2988,2086,1980,1800,1371,1480,1633,2196,353650.379,3768065.626
BurnedArea,2972,2077,1957,1782,1372,1469,1602,2204,353645.257,3768055.997
BurnedArea,2944,2104,1973,1783,1370,1509,1622,2250,353666.064,3768052.302
BurnedArea,2901,2126,1994,1777,1330,1456,1565,2425,353671.677,3768053.485
BurnedArea,2988,2086,1980,1800,1371,1480,1633,2196,353654.138,3768064.711
BurnedArea,2988,2086,1980,1800,1371,1480,1633,2196,353651.578,3768063.922
BurnedArea,2988,2086,1980,1800,1371,1480,1633,2196,353657.376,3768062.420
BurnedArea,2971,2086,1978,1795,1377,1469,1624,2207,353644.077,3768062.905
BurnedArea,2995,2105,1985,1794,1386,1488,1628,2179,353663.573,3768069.987
BurnedArea,2944,2104,1973,1783,1370,1509,1622,2250,353664.720,3768057.518
BurnedArea,2969,2079,1954,1784,1377,1522,1637,2175,353650.612,3768057.281
BurnedArea,2972,2077,1957,1782,1372,1469,1602,2204,353645.224,3768055.608
BurnedArea,2988,2086,1980,1800,1371,1480,1633,2196,353653.187,3768063.003
BurnedArea,2944,2104,1973,1783,1370,1509,1622,2250,353668.069,3768059.574
BurnedArea,2969,2079,1954,1784,1377,1522,1637,2175,353654.468,3768052.122
BurnedArea,2901,2126,1994,1777,1330,1456,1565,2425,353672.120,3768050.984
BurnedArea,2988,2086,1980,1800,1371,1480,1633,2196,353651.767,3768066.299
BurnedArea,3027,2098,1987,1802,1379,1506,1639,2232,353665.671,3768071.160
BurnedArea,2972,2077,1957,1782,1372,1469,1602,2204,353644.247,3768053.088
BurnedArea,2972,2077,1957,1782,1372,1469,1602,2204,353644.002,3768052.757
BurnedArea,2988,2086,1980,1800,1371,1480,1633,2196,353655.918,3768066.485
BurnedArea,2988,2086,1980,1800,1371,1480,1633,2196,353656.608,3768067.484
BurnedArea,2995,2105,1985,1794,1386,1488,1628,2179,353669.183,3768064.299
BurnedArea,2995,2105,1985,1794,1386,1488,1628,2179,353663.536,3768063.679
BurnedArea,2943,2105,1979,1779,1387,1505,1606,2250,353634.955,3768060.870
BurnedArea,2943,2105,1979,1779,1387,1505,1606,2250,353637.849,3768062.847
BurnedArea,2954,2098,1983,1775,1349,1466,1596,2261,353636.316,3768059.414
BurnedArea,2901,2126,1994,1777,1330,1456,1565,2425,353670.815,3768055.595
BurnedArea,2995,2105,1985,1794,1386,1488,1628,2179,353665.015,3768062.117
BurnedArea,2995,2105,1985,1794,1386,1488,1628,2179,353660.619,3768061.675
BurnedArea,2971,2086,1978,1795,1377,1469,1624,2207,353642.829,3768063.313
BurnedArea,2971,2086,1978,1795,1377,1469,1624,2207,353643.389,3768060.278
BurnedArea,2988,2086,1980,1800,1371,1480,1633,2196,353653.265,3768061.327
BurnedArea,3027,2098,1987,1802,1379,1506,1639,2232,353662.575,3768070.159
BurnedArea,2988,2086,1980,1800,1371,1480,1633,2196,353653.778,3768063.610
BurnedArea,2995,2105,1985,1794,1386,1488,1628,2179,353662.727,3768068.692
BurnedArea,2972,2077,1957,1782,1372,1469,1602,2204,353647.084,3768056.081
